dteday,season,year,month,hour,holiday,weekday,workingday,weathersit,casual,registered,total_rentals,time_of_day
2011-01-14,Spring,0,Januari,17,No,Friday,Yes,Clear,4,155,159,Afternoon
2011-01-14,Spring,0,Januari,18,No,Friday,Yes,Clear,5,134,139,Evening
2011-01-14,Spring,0,Januari,19,No,Friday,Yes,Clear,3,89,92,Evening
2011-01-14,Spring,0,Januari,20,No,Friday,Yes,Clear,0,68,68,Evening
2011-01-14,Spring,0,Januari,21,No,Friday,Yes,Clear,4,48,52,Evening
2011-01-14,Spring,0,Januari,22,No,Friday,Yes,Mist,2,34,36,Evening
2011-01-14,Spring,0,Januari,23,No,Friday,Yes,Mist,1,26,27,Evening
2011-01-15,Spring,0,Januari,0,No,Saturday,No,Clear,3,25,28,Night
2011-01-15,Spring,0,Januari,1,No,Saturday,No,Mist,2,18,20,Night
2011-01-15,Spring,0,Januari,2,No,Saturday,No,Mist,0,12,12,Night
2011-01-15,Spring,0,Januari,3,No,Saturday,No,Mist,1,7,8,Night
2011-01-15,Spring,0,Januari,4,No,Saturday,No,Mist,0,5,5,Night
2011-01-15,Spring,0,Januari,5,No,Saturday,No,Clear,0,1,1,Night
2011-01-15,Spring,0,Januari,6,No,Saturday,No,Clear,1,2,3,Morning
2011-01-15,Spring,0,Januari,7,No,Saturday,No,Clear,1,9,10,Morning
2011-01-15,Spring,0,Januari,8,No,Saturday,No,Clear,1,22,23,Morning
2011-01-15,Spring,0,Januari,9,No,Saturday,No,Clear,2,31,33,Morning
2011-01-15,Spring,0,Januari,10,No,Saturday,No,Clear,2,57,59,Morning
2011-01-15,Spring,0,Januari,11,No,Saturday,No,Clear,18,54,72,Morning
2011-01-15,Spring,0,Januari,12,No,Saturday,No,Clear,15,74,89,Afternoon
2011-01-15,Spring,0,Januari,13,No,Saturday,No,Clear,21,80,101,Afternoon
2011-01-15,Spring,0,Januari,14,No,Saturday,No,Clear,26,92,118,Afternoon
2011-01-15,Spring,0,Januari,15,No,Saturday,No,Mist,21,108,129,Afternoon
2011-01-15,Spring,0,Januari,16,No,Saturday,No,Mist,33,95,128,Afternoon
2011-01-15,Spring,0,Januari,17,No,Saturday,No,Mist,29,54,83,Afternoon
2011-01-15,Spring,0,Januari,18,No,Saturday,No,Mist,15,69,84,Evening
2011-01-15,Spring,0,Januari,19,No,Saturday,No,Mist,14,60,74,Evening
2011-01-15,Spring,0,Januari,20,No,Saturday,No,Mist,6,35,41,Evening
2011-01-15,Spring,0,Januari,21,No,Saturday,No,Mist,6,51,57,Evening
2011-01-15,Spring,0,Januari,22,No,Saturday,No,Mist,0,26,26,Evening
2011-01-15,Spring,0,Januari,23,No,Saturday,No,Clear,5,39,44,Evening
2011-01-16,Spring,0,Januari,0,No,Sunday,No,Clear,6,33,39,Night
2011-01-16,Spring,0,Januari,1,No,Sunday,No,Clear,4,19,23,Night
2011-01-16,Spring,0,Januari,2,No,Sunday,No,Clear,3,13,16,Night
2011-01-16,Spring,0,Januari,3,No,Sunday,No,Clear,9,6,15,Night
2011-01-16,Spring,0,Januari,4,No,Sunday,No,Clear,0,1,1,Night
2011-01-16,Spring,0,Januari,5,No,Sunday,No,Mist,1,1,2,Night
2011-01-16,Spring,0,Januari,6,No,Sunday,No,Mist,0,1,1,Morning
2011-01-16,Spring,0,Januari,7,No,Sunday,No,Mist,0,3,3,Morning
2011-01-16,Spring,0,Januari,8,No,Sunday,No,Clear,0,18,18,Morning
2011-01-16,Spring,0,Januari,9,No,Sunday,No,Clear,3,29,32,Morning
2011-01-16,Spring,0,Januari,10,No,Sunday,No,Clear,8,71,79,Morning
2011-01-16,Spring,0,Januari,11,No,Sunday,No,Clear,23,70,93,Morning
2011-01-16,Spring,0,Januari,12,No,Sunday,No,Clear,29,75,104,Afternoon
2011-01-16,Spring,0,Januari,13,No,Sunday,No,Clear,23,95,118,Afternoon
2011-01-16,Spring,0,Januari,14,No,Sunday,No,Clear,22,69,91,Afternoon
2011-01-16,Spring,0,Januari,15,No,Sunday,No,Clear,35,78,113,Afternoon
2011-01-16,Spring,0,Januari,16,No,Sunday,No,Clear,22,77,99,Afternoon
2011-01-16,Spring,0,Januari,17,No,Sunday,No,Clear,23,82,105,Afternoon
2011-01-16,Spring,0,Januari,18,No,Sunday,No,Clear,11,56,67,Evening
2011-01-16,Spring,0,Januari,19,No,Sunday,No,Clear,14,47,61,Evening
2011-01-16,Spring,0,Januari,20,No,Sunday,No,Clear,7,50,57,Evening
2011-01-16,Spring,0,Januari,21,No,Sunday,No,Clear,6,22,28,Evening
2011-01-16,Spring,0,Januari,22,No,Sunday,No,Mist,2,19,21,Evening
2011-01-16,Spring,0,Januari,23,No,Sunday,No,Mist,0,18,18,Evening
2011-01-17,Spring,0,Januari,0,Yes,Monday,No,Mist,1,16,17,Night
2011-01-17,Spring,0,Januari,1,Yes,Monday,No,Mist,1,15,16,Night
2011-01-17,Spring,0,Januari,2,Yes,Monday,No,Mist,0,8,8,Night
2011-01-17,Spring,0,Januari,3,Yes,Monday,No,Mist,0,2,2,Night
2011-01-17,Spring,0,Januari,4,Yes,Monday,No,Mist,1,2,3,Night
2011-01-17,Spring,0,Januari,5,Yes,Monday,No,Mist,0,1,1,Night
2011-01-17,Spring,0,Januari,6,Yes,Monday,No,Mist,0,5,5,Morning
2011-01-17,Spring,0,Januari,7,Yes,Monday,No,Mist,4,9,13,Morning
2011-01-17,Spring,0,Januari,8,Yes,Monday,No,Mist,3,30,33,Morning
2011-01-17,Spring,0,Januari,9,Yes,Monday,No,Mist,8,39,47,Morning
2011-01-17,Spring,0,Januari,10,Yes,Monday,No,Mist,7,50,57,Morning
2011-01-17,Spring,0,Januari,11,Yes,Monday,No,Mist,9,55,64,Morning
2011-01-17,Spring,0,Januari,12,Yes,Monday,No,Mist,10,70,80,Afternoon
2011-01-17,Spring,0,Januari,13,Yes,Monday,No,Mist,13,80,93,Afternoon
2011-01-17,Spring,0,Januari,14,Yes,Monday,No,Mist,12,74,86,Afternoon
2011-01-17,Spring,0,Januari,15,Yes,Monday,No,Mist,21,72,93,Afternoon
2011-01-17,Spring,0,Januari,16,Yes,Monday,No,Mist,6,76,82,Afternoon
2011-01-17,Spring,0,Januari,17,Yes,Monday,No,Clear,4,67,71,Afternoon
2011-01-17,Spring,0,Januari,18,Yes,Monday,No,Mist,7,85,92,Evening
2011-01-17,Spring,0,Januari,19,Yes,Monday,No,Light rain,2,58,60,Evening
2011-01-17,Spring,0,Januari,20,Yes,Monday,No,Light rain,4,29,33,Evening
2011-01-17,Spring,0,Januari,21,Yes,Monday,No,Light rain,3,24,27,Evening
2011-01-17,Spring,0,Januari,22,Yes,Monday,No,Light rain,0,13,13,Evening
2011-01-17,Spring,0,Januari,23,Yes,Monday,No,Light rain,1,3,4,Evening
2011-01-18,Spring,0,Januari,12,No,Tuesday,Yes,Mist,0,3,3,Afternoon
2011-01-18,Spring,0,Januari,13,No,Tuesday,Yes,Mist,0,22,22,Afternoon
2011-01-18,Spring,0,Januari,14,No,Tuesday,Yes,Mist,2,26,28,Afternoon
2011-01-18,Spring,0,Januari,15,No,Tuesday,Yes,Mist,3,32,35,Afternoon
2011-01-18,Spring,0,Januari,16,No,Tuesday,Yes,Mist,0,61,61,Afternoon
2011-01-18,Spring,0,Januari,17,No,Tuesday,Yes,Mist,1,124,125,Afternoon
2011-01-18,Spring,0,Januari,18,No,Tuesday,Yes,Mist,1,132,133,Evening
2011-01-18,Spring,0,Januari,19,No,Tuesday,Yes,Mist,1,98,99,Evening
2011-01-18,Spring,0,Januari,20,No,Tuesday,Yes,Mist,0,83,83,Evening
2011-01-18,Spring,0,Januari,21,No,Tuesday,Yes,Mist,0,41,41,Evening
2011-01-18,Spring,0,Januari,22,No,Tuesday,Yes,Mist,0,33,33,Evening
2011-01-18,Spring,0,Januari,23,No,Tuesday,Yes,Mist,1,19,20,Evening
2011-01-19,Spring,0,Januari,0,No,Wednesday,Yes,Mist,0,3,3,Night
2011-01-19,Spring,0,Januari,1,No,Wednesday,Yes,Light rain,1,6,7,Night
2011-01-19,Spring,0,Januari,2,No,Wednesday,Yes,Light rain,0,3,3,Night
2011-01-19,Spring,0,Januari,4,No,Wednesday,Yes,Light rain,1,1,2,Night
2011-01-19,Spring,0,Januari,5,No,Wednesday,Yes,Mist,0,7,7,Night
2011-01-19,Spring,0,Januari,6,No,Wednesday,Yes,Mist,0,32,32,Morning
2011-01-19,Spring,0,Januari,7,No,Wednesday,Yes,Mist,1,89,90,Morning
2011-01-19,Spring,0,Januari,8,No,Wednesday,Yes,Mist,1,196,197,Morning
2011-01-19,Spring,0,Januari,9,No,Wednesday,Yes,Mist,2,107,109,Morning
2011-01-19,Spring,0,Januari,10,No,Wednesday,Yes,Mist,1,46,47,Morning
2011-01-19,Spring,0,Januari,11,No,Wednesday,Yes,Mist,5,47,52,Morning
2011-01-19,Spring,0,Januari,12,No,Wednesday,Yes,Mist,5,65,70,Afternoon
2011-01-19,Spring,0,Januari,13,No,Wednesday,Yes,Clear,11,67,78,Afternoon
2011-01-19,Spring,0,Januari,14,No,Wednesday,Yes,Clear,7,68,75,Afternoon
2011-01-19,Spring,0,Januari,15,No,Wednesday,Yes,Clear,4,78,82,Afternoon
2011-01-19,Spring,0,Januari,16,No,Wednesday,Yes,Clear,10,94,104,Afternoon
2011-01-19,Spring,0,Januari,17,No,Wednesday,Yes,Clear,7,190,197,Afternoon
2011-01-19,Spring,0,Januari,18,No,Wednesday,Yes,Clear,5,156,161,Evening
2011-01-19,Spring,0,Januari,19,No,Wednesday,Yes,Clear,4,108,112,Evening
2011-01-19,Spring,0,Januari,20,No,Wednesday,Yes,Clear,2,74,76,Evening
2011-01-19,Spring,0,Januari,21,No,Wednesday,Yes,Clear,4,55,59,Evening
2011-01-19,Spring,0,Januari,22,No,Wednesday,Yes,Clear,6,53,59,Evening
2011-01-19,Spring,0,Januari,23,No,Wednesday,Yes,Clear,1,27,28,Evening
2011-01-20,Spring,0,Januari,0,No,Thursday,Yes,Clear,5,8,13,Night
2011-01-20,Spring,0,Januari,1,No,Thursday,Yes,Clear,2,3,5,Night
2011-01-20,Spring,0,Januari,2,No,Thursday,Yes,Clear,0,2,2,Night
2011-01-20,Spring,0,Januari,3,No,Thursday,Yes,Clear,0,1,1,Night
2011-01-20,Spring,0,Januari,4,No,Thursday,Yes,Clear,0,1,1,Night
2011-01-20,Spring,0,Januari,5,No,Thursday,Yes,Clear,0,6,6,Night
2011-01-20,Spring,0,Januari,6,No,Thursday,Yes,Clear,0,35,35,Morning
2011-01-20,Spring,0,Januari,7,No,Thursday,Yes,Clear,1,100,101,Morning
2011-01-20,Spring,0,Januari,8,No,Thursday,Yes,Clear,2,247,249,Morning
2011-01-20,Spring,0,Januari,9,No,Thursday,Yes,Mist,3,140,143,Morning
2011-01-20,Spring,0,Januari,10,No,Thursday,Yes,Clear,1,56,57,Morning
2011-01-20,Spring,0,Januari,11,No,Thursday,Yes,Mist,5,63,68,Morning
2011-01-20,Spring,0,Januari,12,No,Thursday,Yes,Mist,7,77,84,Afternoon
2011-01-20,Spring,0,Januari,13,No,Thursday,Yes,Mist,12,86,98,Afternoon
2011-01-20,Spring,0,Januari,14,No,Thursday,Yes,Mist,6,75,81,Afternoon
2011-01-20,Spring,0,Januari,15,No,Thursday,Yes,Mist,8,62,70,Afternoon
2011-01-20,Spring,0,Januari,16,No,Thursday,Yes,Mist,8,83,91,Afternoon
2011-01-20,Spring,0,Januari,17,No,Thursday,Yes,Mist,8,207,215,Afternoon
2011-01-20,Spring,0,Januari,18,No,Thursday,Yes,Mist,1,184,185,Evening
2011-01-20,Spring,0,Januari,19,No,Thursday,Yes,Clear,6,146,152,Evening
2011-01-20,Spring,0,Januari,20,No,Thursday,Yes,Mist,2,124,126,Evening
2011-01-20,Spring,0,Januari,21,No,Thursday,Yes,Mist,3,54,57,Evening
2011-01-20,Spring,0,Januari,22,No,Thursday,Yes,Mist,0,56,56,Evening
2011-01-20,Spring,0,Januari,23,No,Thursday,Yes,Mist,3,28,31,Evening
2011-01-21,Spring,0,Januari,0,No,Friday,Yes,Mist,1,20,21,Night
2011-01-21,Spring,0,Januari,1,No,Friday,Yes,Mist,0,6,6,Night
2011-01-21,Spring,0,Januari,2,No,Friday,Yes,Light rain,0,2,2,Night
2011-01-21,Spring,0,Januari,3,No,Friday,Yes,Light rain,0,1,1,Night
2011-01-21,Spring,0,Januari,4,No,Friday,Yes,Mist,0,1,1,Night
2011-01-21,Spring,0,Januari,5,No,Friday,Yes,Clear,1,4,5,Night
2011-01-21,Spring,0,Januari,6,No,Friday,Yes,Clear,0,27,27,Morning
2011-01-21,Spring,0,Januari,7,No,Friday,Yes,Clear,2,66,68,Morning
2011-01-21,Spring,0,Januari,8,No,Friday,Yes,Clear,7,210,217,Morning
2011-01-21,Spring,0,Januari,9,No,Friday,Yes,Clear,7,159,166,Morning
2011-01-21,Spring,0,Januari,10,No,Friday,Yes,Clear,6,57,63,Morning
2011-01-21,Spring,0,Januari,11,No,Friday,Yes,Clear,6,53,59,Morning
2011-01-21,Spring,0,Januari,12,No,Friday,Yes,Clear,11,67,78,Afternoon
2011-01-21,Spring,0,Januari,13,No,Friday,Yes,Clear,8,65,73,Afternoon
2011-01-21,Spring,0,Januari,14,No,Friday,Yes,Clear,6,56,62,Afternoon
2011-01-21,Spring,0,Januari,15,No,Friday,Yes,Clear,4,61,65,Afternoon
2011-01-21,Spring,0,Januari,16,No,Friday,Yes,Clear,0,97,97,Afternoon
2011-01-21,Spring,0,Januari,17,No,Friday,Yes,Clear,10,151,161,Afternoon
2011-01-21,Spring,0,Januari,18,No,Friday,Yes,Clear,1,119,120,Evening
2011-01-21,Spring,0,Januari,19,No,Friday,Yes,Clear,3,93,96,Evening
2011-01-21,Spring,0,Januari,20,No,Friday,Yes,Clear,1,52,53,Evening
2011-01-21,Spring,0,Januari,21,No,Friday,Yes,Clear,0,41,41,Evening
2011-01-21,Spring,0,Januari,22,No,Friday,Yes,Clear,1,33,34,Evening
2011-01-21,Spring,0,Januari,23,No,Friday,Yes,Clear,0,27,27,Evening
2011-01-22,Spring,0,Januari,0,No,Saturday,No,Clear,0,13,13,Night
2011-01-22,Spring,0,Januari,1,No,Saturday,No,Mist,3,9,12,Night
2011-01-22,Spring,0,Januari,2,No,Saturday,No,Mist,0,11,11,Night
2011-01-22,Spring,0,Januari,3,No,Saturday,No,Mist,1,6,7,Night
2011-01-22,Spring,0,Januari,4,No,Saturday,No,Mist,0,3,3,Night
2011-01-22,Spring,0,Januari,6,No,Saturday,No,Mist,0,2,2,Morning
2011-01-22,Spring,0,Januari,7,No,Saturday,No,Clear,0,8,8,Morning
2011-01-22,Spring,0,Januari,8,No,Saturday,No,Clear,1,26,27,Morning
2011-01-22,Spring,0,Januari,9,No,Saturday,No,Clear,3,37,40,Morning
2011-01-22,Spring,0,Januari,10,No,Saturday,No,Mist,3,50,53,Morning
2011-01-22,Spring,0,Januari,11,No,Saturday,No,Mist,4,59,63,Morning
2011-01-22,Spring,0,Januari,12,No,Saturday,No,Mist,10,60,70,Afternoon
2011-01-22,Spring,0,Januari,13,No,Saturday,No,Clear,12,72,84,Afternoon
2011-01-22,Spring,0,Januari,14,No,Saturday,No,Clear,11,64,75,Afternoon
2011-01-22,Spring,0,Januari,15,No,Saturday,No,Clear,10,93,103,Afternoon
2011-01-22,Spring,0,Januari,16,No,Saturday,No,Clear,11,72,83,Afternoon
2011-01-22,Spring,0,Januari,17,No,Saturday,No,Clear,8,59,67,Afternoon
2011-01-22,Spring,0,Januari,18,No,Saturday,No,Clear,0,54,54,Evening
2011-01-22,Spring,0,Januari,19,No,Saturday,No,Clear,6,53,59,Evening
2011-01-22,Spring,0,Januari,20,No,Saturday,No,Clear,1,44,45,Evening
2011-01-22,Spring,0,Januari,21,No,Saturday,No,Clear,0,39,39,Evening
2011-01-22,Spring,0,Januari,22,No,Saturday,No,Clear,7,23,30,Evening
2011-01-22,Spring,0,Januari,23,No,Saturday,No,Clear,2,31,33,Evening
2011-01-23,Spring,0,Januari,0,No,Sunday,No,Clear,2,20,22,Night
2011-01-23,Spring,0,Januari,1,No,Sunday,No,Clear,1,12,13,Night
2011-01-23,Spring,0,Januari,2,No,Sunday,No,Clear,3,15,18,Night
2011-01-23,Spring,0,Januari,3,No,Sunday,No,Clear,1,4,5,Night
2011-01-23,Spring,0,Januari,5,No,Sunday,No,Mist,0,3,3,Night
2011-01-23,Spring,0,Januari,6,No,Sunday,No,Mist,0,1,1,Morning
2011-01-23,Spring,0,Januari,7,No,Sunday,No,Clear,1,1,2,Morning
2011-01-23,Spring,0,Januari,8,No,Sunday,No,Clear,2,17,19,Morning
2011-01-23,Spring,0,Januari,9,No,Sunday,No,Clear,3,25,28,Morning
2011-01-23,Spring,0,Januari,10,No,Sunday,No,Clear,7,51,58,Morning
2011-01-23,Spring,0,Januari,11,No,Sunday,No,Clear,22,77,99,Morning
2011-01-23,Spring,0,Januari,12,No,Sunday,No,Clear,24,92,116,Afternoon
2011-01-23,Spring,0,Januari,13,No,Sunday,No,Clear,12,75,87,Afternoon
2011-01-23,Spring,0,Januari,14,No,Sunday,No,Clear,17,93,110,Afternoon
2011-01-23,Spring,0,Januari,15,No,Sunday,No,Clear,13,64,77,Afternoon
2011-01-23,Spring,0,Januari,16,No,Sunday,No,Clear,9,56,65,Afternoon
2011-01-23,Spring,0,Januari,17,No,Sunday,No,Clear,5,50,55,Afternoon
2011-01-23,Spring,0,Januari,18,No,Sunday,No,Clear,5,44,49,Evening
2011-01-23,Spring,0,Januari,19,No,Sunday,No,Clear,5,45,50,Evening
2011-01-23,Spring,0,Januari,20,No,Sunday,No,Clear,4,31,35,Evening
2011-01-23,Spring,0,Januari,21,No,Sunday,No,Clear,5,20,25,Evening
2011-01-23,Spring,0,Januari,22,No,Sunday,No,Clear,5,23,28,Evening
2011-01-23,Spring,0,Januari,23,No,Sunday,No,Clear,4,17,21,Evening
2011-01-24,Spring,0,Januari,0,No,Monday,Yes,Clear,0,7,7,Night
2011-01-24,Spring,0,Januari,1,No,Monday,Yes,Clear,0,1,1,Night
2011-01-24,Spring,0,Januari,3,No,Monday,Yes,Clear,0,1,1,Night
2011-01-24,Spring,0,Januari,4,No,Monday,Yes,Clear,0,1,1,Night
2011-01-24,Spring,0,Januari,5,No,Monday,Yes,Clear,0,5,5,Night
2011-01-24,Spring,0,Januari,6,No,Monday,Yes,Clear,0,15,15,Morning
2011-01-24,Spring,0,Januari,7,No,Monday,Yes,Clear,5,79,84,Morning
2011-01-24,Spring,0,Januari,8,No,Monday,Yes,Clear,6,171,177,Morning
2011-01-24,Spring,0,Januari,9,No,Monday,Yes,Clear,4,98,102,Morning
2011-01-24,Spring,0,Januari,10,No,Monday,Yes,Clear,6,34,40,Morning
2011-01-24,Spring,0,Januari,11,No,Monday,Yes,Clear,3,43,46,Morning
2011-01-24,Spring,0,Januari,12,No,Monday,Yes,Mist,11,52,63,Afternoon
2011-01-24,Spring,0,Januari,13,No,Monday,Yes,Mist,6,54,60,Afternoon
2011-01-24,Spring,0,Januari,14,No,Monday,Yes,Mist,2,43,45,Afternoon
2011-01-24,Spring,0,Januari,15,No,Monday,Yes,Clear,7,50,57,Afternoon
2011-01-24,Spring,0,Januari,16,No,Monday,Yes,Clear,4,66,70,Afternoon
2011-01-24,Spring,0,Januari,17,No,Monday,Yes,Clear,6,178,184,Afternoon
2011-01-24,Spring,0,Januari,18,No,Monday,Yes,Clear,8,145,153,Evening
2011-01-24,Spring,0,Januari,19,No,Monday,Yes,Clear,5,101,106,Evening
2011-01-24,Spring,0,Januari,20,No,Monday,Yes,Clear,1,80,81,Evening
2011-01-24,Spring,0,Januari,21,No,Monday,Yes,Clear,6,53,59,Evening
2011-01-24,Spring,0,Januari,22,No,Monday,Yes,Mist,3,32,35,Evening
2011-01-24,Spring,0,Januari,23,No,Monday,Yes,Mist,3,21,24,Evening
2011-01-25,Spring,0,Januari,0,No,Tuesday,Yes,Mist,3,6,9,Night
2011-01-25,Spring,0,Januari,1,No,Tuesday,Yes,Mist,0,5,5,Night
2011-01-25,Spring,0,Januari,2,No,Tuesday,Yes,Clear,0,2,2,Night
2011-01-25,Spring,0,Januari,4,No,Tuesday,Yes,Clear,0,1,1,Night
2011-01-25,Spring,0,Januari,5,No,Tuesday,Yes,Clear,0,9,9,Night
2011-01-25,Spring,0,Januari,6,No,Tuesday,Yes,Clear,1,35,36,Morning
2011-01-25,Spring,0,Januari,7,No,Tuesday,Yes,Clear,5,103,108,Morning
2011-01-25,Spring,0,Januari,8,No,Tuesday,Yes,Mist,5,233,238,Morning
2011-01-25,Spring,0,Januari,9,No,Tuesday,Yes,Mist,10,134,144,Morning
2011-01-25,Spring,0,Januari,10,No,Tuesday,Yes,Mist,6,49,55,Morning
2011-01-25,Spring,0,Januari,11,No,Tuesday,Yes,Mist,6,55,61,Morning
2011-01-25,Spring,0,Januari,12,No,Tuesday,Yes,Mist,21,85,106,Afternoon
2011-01-25,Spring,0,Januari,13,No,Tuesday,Yes,Mist,21,72,93,Afternoon
2011-01-25,Spring,0,Januari,14,No,Tuesday,Yes,Mist,11,57,68,Afternoon
2011-01-25,Spring,0,Januari,15,No,Tuesday,Yes,Mist,21,63,84,Afternoon
2011-01-25,Spring,0,Januari,16,No,Tuesday,Yes,Mist,14,102,116,Afternoon
2011-01-25,Spring,0,Januari,17,No,Tuesday,Yes,Clear,14,208,222,Afternoon
2011-01-25,Spring,0,Januari,18,No,Tuesday,Yes,Mist,7,218,225,Evening
2011-01-25,Spring,0,Januari,19,No,Tuesday,Yes,Mist,13,133,146,Evening
2011-01-25,Spring,0,Januari,20,No,Tuesday,Yes,Clear,16,103,119,Evening
2011-01-25,Spring,0,Januari,21,No,Tuesday,Yes,Clear,5,40,45,Evening
2011-01-25,Spring,0,Januari,22,No,Tuesday,Yes,Clear,4,49,53,Evening
2011-01-25,Spring,0,Januari,23,No,Tuesday,Yes,Mist,3,37,40,Evening
2011-01-26,Spring,0,Januari,0,No,Wednesday,Yes,Mist,3,14,17,Night
2011-01-26,Spring,0,Januari,1,No,Wednesday,Yes,Mist,0,5,5,Night
2011-01-26,Spring,0,Januari,2,No,Wednesday,Yes,Light rain,3,7,10,Night
2011-01-26,Spring,0,Januari,5,No,Wednesday,Yes,Light rain,0,1,1,Night
2011-01-26,Spring,0,Januari,6,No,Wednesday,Yes,Light rain,0,8,8,Morning
2011-01-26,Spring,0,Januari,7,No,Wednesday,Yes,Light rain,1,29,30,Morning
2011-01-26,Spring,0,Januari,8,No,Wednesday,Yes,Light rain,3,69,72,Morning
2011-01-26,Spring,0,Januari,9,No,Wednesday,Yes,Light rain,3,55,58,Morning
2011-01-26,Spring,0,Januari,10,No,Wednesday,Yes,Light rain,2,26,28,Morning
2011-01-26,Spring,0,Januari,11,No,Wednesday,Yes,Light rain,6,35,41,Morning
2011-01-26,Spring,0,Januari,12,No,Wednesday,Yes,Light rain,7,41,48,Afternoon
2011-01-26,Spring,0,Januari,13,No,Wednesday,Yes,Light rain,4,43,47,Afternoon
2011-01-26,Spring,0,Januari,14,No,Wednesday,Yes,Light rain,0,36,36,Afternoon
2011-01-26,Spring,0,Januari,15,No,Wednesday,Yes,Light rain,1,42,43,Afternoon
2011-01-26,Spring,0,Januari,16,No,Wednesday,Yes,Heavy Rain,1,35,36,Afternoon
2011-01-26,Spring,0,Januari,17,No,Wednesday,Yes,Light rain,0,26,26,Afternoon
2011-01-27,Spring,0,Januari,16,No,Thursday,Yes,Clear,1,23,24,Afternoon
2011-01-27,Spring,0,Januari,17,No,Thursday,Yes,Clear,2,82,84,Afternoon
2011-01-27,Spring,0,Januari,18,No,Thursday,Yes,Clear,3,101,104,Evening
2011-01-27,Spring,0,Januari,19,No,Thursday,Yes,Clear,3,76,79,Evening
2011-01-27,Spring,0,Januari,20,No,Thursday,Yes,Clear,4,55,59,Evening
2011-01-27,Spring,0,Januari,21,No,Thursday,Yes,Clear,2,36,38,Evening
2011-01-27,Spring,0,Januari,22,No,Thursday,Yes,Clear,0,27,27,Evening
2011-01-27,Spring,0,Januari,23,No,Thursday,Yes,Clear,0,16,16,Evening
2011-01-28,Spring,0,Januari,0,No,Friday,Yes,Mist,0,9,9,Night
2011-01-28,Spring,0,Januari,1,No,Friday,Yes,Mist,1,2,3,Night
2011-01-28,Spring,0,Januari,2,No,Friday,Yes,Mist,0,2,2,Night
2011-01-28,Spring,0,Januari,3,No,Friday,Yes,Mist,1,0,1,Night
2011-01-28,Spring,0,Januari,5,No,Friday,Yes,Mist,0,4,4,Night
2011-01-28,Spring,0,Januari,6,No,Friday,Yes,Mist,0,16,16,Morning
2011-01-28,Spring,0,Januari,7,No,Friday,Yes,Mist,2,58,60,Morning
2011-01-28,Spring,0,Januari,8,No,Friday,Yes,Mist,2,155,157,Morning
2011-01-28,Spring,0,Januari,9,No,Friday,Yes,Light rain,6,95,101,Morning
2011-01-28,Spring,0,Januari,10,No,Friday,Yes,Light rain,0,49,49,Morning
2011-01-28,Spring,0,Januari,11,No,Friday,Yes,Light rain,0,30,30,Morning
2011-01-28,Spring,0,Januari,12,No,Friday,Yes,Light rain,1,28,29,Afternoon
2011-01-28,Spring,0,Januari,13,No,Friday,Yes,Light rain,0,31,31,Afternoon
2011-01-28,Spring,0,Januari,14,No,Friday,Yes,Light rain,2,36,38,Afternoon
2011-01-28,Spring,0,Januari,15,No,Friday,Yes,Mist,1,40,41,Afternoon
2011-01-28,Spring,0,Januari,16,No,Friday,Yes,Clear,10,70,80,Afternoon
2011-01-28,Spring,0,Januari,17,No,Friday,Yes,Clear,2,147,149,Afternoon
2011-01-28,Spring,0,Januari,18,No,Friday,Yes,Clear,2,107,109,Evening
2011-01-28,Spring,0,Januari,19,No,Friday,Yes,Mist,5,84,89,Evening
2011-01-28,Spring,0,Januari,20,No,Friday,Yes,Mist,1,61,62,Evening
2011-01-28,Spring,0,Januari,21,No,Friday,Yes,Mist,1,57,58,Evening
2011-01-28,Spring,0,Januari,22,No,Friday,Yes,Clear,0,26,26,Evening
2011-01-28,Spring,0,Januari,23,No,Friday,Yes,Clear,1,22,23,Evening
2011-01-29,Spring,0,Januari,0,No,Saturday,No,Clear,2,26,28,Night
2011-01-29,Spring,0,Januari,1,No,Saturday,No,Clear,0,20,20,Night
2011-01-29,Spring,0,Januari,2,No,Saturday,No,Clear,0,15,15,Night
2011-01-29,Spring,0,Januari,3,No,Saturday,No,Clear,3,5,8,Night
2011-01-29,Spring,0,Januari,4,No,Saturday,No,Clear,1,2,3,Night
2011-01-29,Spring,0,Januari,6,No,Saturday,No,Clear,0,2,2,Morning
2011-01-29,Spring,0,Januari,7,No,Saturday,No,Clear,1,4,5,Morning
2011-01-29,Spring,0,Januari,8,No,Saturday,No,Clear,3,31,34,Morning
2011-01-29,Spring,0,Januari,9,No,Saturday,No,Clear,0,34,34,Morning
2011-01-29,Spring,0,Januari,10,No,Saturday,No,Mist,4,51,55,Morning
2011-01-29,Spring,0,Januari,11,No,Saturday,No,Mist,4,60,64,Morning
2011-01-29,Spring,0,Januari,12,No,Saturday,No,Mist,12,66,78,Afternoon
2011-01-29,Spring,0,Januari,13,No,Saturday,No,Mist,9,56,65,Afternoon
2011-01-29,Spring,0,Januari,14,No,Saturday,No,Mist,10,89,99,Afternoon
2011-01-29,Spring,0,Januari,15,No,Saturday,No,Clear,22,98,120,Afternoon
2011-01-29,Spring,0,Januari,16,No,Saturday,No,Clear,19,88,107,Afternoon
2011-01-29,Spring,0,Januari,17,No,Saturday,No,Clear,9,82,91,Afternoon
2011-01-29,Spring,0,Januari,18,No,Saturday,No,Clear,9,59,68,Evening
